anchor_model,outlier_model,overlap,upper_fence,Q1,Q3
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_q2_k_l,0.5874,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_q2_k,0.5805,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_iq2_m,0.5453,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_iq1_s,0.3832,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_iq2_xxs,0.3789,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,llama31_8b_instruct_iq1_m,0.3489,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,aisingapore/Llama-SEA-LION-v3-8B,0.3089,0.2055,0.0077,0.0868
llama31_8b_instruct_q5_k_s,microsoft/UserLM-8b,0.2375,0.2055,0.0077,0.0868
llama31_8b_instruct_q6_k,llama31_8b_instruct_q6_k_xl,0.9402,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_bf16,0.9387,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.9383,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,meta-llama/Llama-3.1-8B-Instruct,0.9383,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,unsloth/Meta-Llama-3.1-8B-Instruct,0.9383,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q8_k_xl,0.9349,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q5_k_xl,0.9324,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q5_k_m,0.9276,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q5_k_s,0.8952,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q4_k_xl,0.8939,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q4_k_m,0.8786,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq4_nl,0.8469,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq4_xs,0.8469,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q4_k_s,0.8457,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q3_k_xl,0.8154,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q4_1,0.8093,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q4_0,0.7903,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.7643,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.7633,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q3_k_m,0.7587,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,arcee-ai/Llama-3.1-SuperNova-Lite,0.7337,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q2_k_xl,0.6828,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq3_xxs,0.6827,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q3_k_s,0.6609,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q2_k_l,0.6031,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_q2_k,0.5971,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq2_m,0.5783,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq2_xxs,0.3665,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq1_s,0.3615,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,llama31_8b_instruct_iq1_m,0.3035,0.2077,0.0054,0.0863
llama31_8b_instruct_q6_k,aisingapore/Llama-SEA-LION-v3-8B,0.2788,0.2077,0.0054,0.0863
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq2_xxs,0.4111,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq1_s,0.3954,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq2_m,0.3365,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq3_xxs,0.3205,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,arcee-ai/Llama-3.1-SuperNova-Lite,0.3144,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q5_k_s,0.3064,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq4_nl,0.3058,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_iq4_xs,0.3047,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q5_k_xl,0.3045,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q2_k_xl,0.3031,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q5_k_m,0.3015,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.3014,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,meta-llama/Llama-3.1-8B-Instruct,0.3014,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,unsloth/Meta-Llama-3.1-8B-Instruct,0.3014,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q8_k_xl,0.3008,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_bf16,0.3006,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q6_k_xl,0.2999,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q6_k,0.2989,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q4_0,0.2914,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q2_k,0.2907,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q4_k_xl,0.2895,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q4_k_s,0.2871,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q4_k_m,0.2858,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.2855,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.2815,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q2_k_l,0.2797,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q4_1,0.2759,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q3_k_xl,0.2755,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q3_k_m,0.2738,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_m,llama31_8b_instruct_q3_k_s,0.2399,0.1825,0.0083,0.078
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq1_m,0.3514,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq4_xs,0.3175,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q5_k_xl,0.3167,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q4_k_m,0.3161,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq4_nl,0.3156,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q5_k_m,0.3152,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q4_k_xl,0.3147,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q6_k,0.3144,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q8_k_xl,0.3137,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q5_k_s,0.3134,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_bf16,0.3132,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q6_k_xl,0.3132,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.3131,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,meta-llama/Llama-3.1-8B-Instruct,0.3131,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,unsloth/Meta-Llama-3.1-8B-Instruct,0.3131,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q4_k_s,0.3109,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q4_1,0.3081,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q2_k_l,0.3065,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q2_k_xl,0.3052,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q2_k,0.3048,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,arcee-ai/Llama-3.1-SuperNova-Lite,0.3037,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q3_k_xl,0.3033,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq3_xxs,0.3027,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q4_0,0.3023,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q3_k_m,0.3001,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq2_m,0.2993,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.2961,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.2957,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_iq2_xxs,0.2907,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,llama31_8b_instruct_q3_k_s,0.2882,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,aisingapore/Llama-SEA-LION-v3-8B,0.1619,0.1248,0.0113,0.0567
llama31_8b_instruct_iq1_s,microsoft/UserLM-8b,0.1401,0.1248,0.0113,0.0567
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq3_xxs,0.6715,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q6_k_xl,0.6002,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q5_k_m,0.6001,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q6_k,0.5977,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q8_k_xl,0.597,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.5967,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,meta-llama/Llama-3.1-8B-Instruct,0.5967,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,unsloth/Meta-Llama-3.1-8B-Instruct,0.5967,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_bf16,0.5964,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q5_k_xl,0.5938,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q5_k_s,0.5883,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q4_k_xl,0.5846,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq4_nl,0.5797,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q4_k_m,0.5794,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q4_k_s,0.578,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q2_k_xl,0.5748,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq4_xs,0.5738,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q3_k_xl,0.5706,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,arcee-ai/Llama-3.1-SuperNova-Lite,0.5637,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q4_1,0.5574,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q3_k_m,0.5441,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q4_0,0.5425,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.5371,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.532,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q2_k,0.5116,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q2_k_l,0.511,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_q3_k_s,0.487,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq2_xxs,0.4533,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq1_m,0.3594,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,llama31_8b_instruct_iq1_s,0.3089,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,aisingapore/Llama-SEA-LION-v3-8B,0.2733,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,microsoft/UserLM-8b,0.2241,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,meta-llama/Llama-3.1-8B,0.2128,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,unsloth/Llama-3.1-8B,0.2128,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,gradientai/Llama-3-8B-Instruct-262k,0.2079,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,NousResearch/Hermes-3-Llama-3.1-8B,0.2013,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,allenai/llama-3.1-tulu-2-8b,0.1989,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,allenai/Llama-3.1-Tulu-3-8B-SFT,0.1702,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_m,S4nfs/Neeto-1.0-8b,0.1647,0.1605,0.0075,0.0687
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq2_m,0.4265,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq3_xxs,0.4167,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,arcee-ai/Llama-3.1-SuperNova-Lite,0.3793,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q8_k_xl,0.3748,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq4_xs,0.3745,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q6_k_xl,0.3742,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq4_nl,0.3735,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_bf16,0.3733,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.3732,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,meta-llama/Llama-3.1-8B-Instruct,0.3732,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,unsloth/Meta-Llama-3.1-8B-Instruct,0.3732,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q5_k_s,0.3718,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q5_k_xl,0.3702,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q5_k_m,0.37,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q6_k,0.3695,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q2_k_xl,0.3677,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q4_k_m,0.3592,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q4_k_xl,0.3592,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q4_k_s,0.3585,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q4_0,0.3515,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q4_1,0.3464,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.3456,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.3447,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q3_k_xl,0.342,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q3_k_m,0.3407,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq1_m,0.3367,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q2_k,0.3232,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q2_k_l,0.3223,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_q3_k_s,0.3107,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,llama31_8b_instruct_iq1_s,0.2957,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,aisingapore/Llama-SEA-LION-v3-8B,0.2055,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,NousResearch/Hermes-3-Llama-3.1-8B,0.1522,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,meta-llama/Llama-3.1-8B,0.1515,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,unsloth/Llama-3.1-8B,0.1515,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,gradientai/Llama-3-8B-Instruct-262k,0.1407,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,microsoft/UserLM-8b,0.1352,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,allenai/Llama-3.1-Tulu-3-8B-SFT,0.1232,0.1168,0.0118,0.0538
llama31_8b_instruct_iq2_xxs,elyza/Llama-3-ELYZA-JP-8B,0.1197,0.1168,0.0118,0.0538
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q6_k,0.6816,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q8_k_xl,0.6807,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.6801,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,meta-llama/Llama-3.1-8B-Instruct,0.6801,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,unsloth/Meta-Llama-3.1-8B-Instruct,0.6801,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q6_k_xl,0.6788,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_bf16,0.6786,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q5_k_xl,0.6733,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q5_k_m,0.6719,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq4_nl,0.6672,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq4_xs,0.6651,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq2_m,0.6621,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q4_k_xl,0.6617,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q5_k_s,0.6614,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q4_k_m,0.6606,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,arcee-ai/Llama-3.1-SuperNova-Lite,0.6589,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q4_k_s,0.6461,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q3_k_xl,0.6443,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q2_k_xl,0.644,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q4_1,0.629,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q4_0,0.6237,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q3_k_m,0.616,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.6034,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.5976,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q2_k_l,0.5444,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q2_k,0.5378,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_q3_k_s,0.5201,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq2_xxs,0.4222,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq1_m,0.3857,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,llama31_8b_instruct_iq1_s,0.3613,0.2613,0.0095,0.1102
llama31_8b_instruct_iq3_xxs,aisingapore/Llama-SEA-LION-v3-8B,0.2939,0.2613,0.0095,0.1102
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq4_nl,0.6275,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q3_k_xl,0.6252,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q4_1,0.6241,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q6_k_xl,0.6188,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,context-labs/Meta-Llama-3.1-8B-Instruct-FP16,0.6182,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,meta-llama/Llama-3.1-8B-Instruct,0.6182,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,unsloth/Meta-Llama-3.1-8B-Instruct,0.6182,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_bf16,0.6173,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q8_k_xl,0.6173,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq4_xs,0.617,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q6_k,0.6164,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q5_k_m,0.6147,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q5_k_s,0.6131,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q4_k_xl,0.6122,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q4_k_m,0.6113,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q5_k_xl,0.6076,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q4_k_s,0.6043,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q4_0,0.5857,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q3_k_m,0.5832,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit,0.579,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q3_k_s,0.578,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q2_k_l,0.5772,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,unsloth/Meta-Llama-3.1-8B-Instruct-unsloth-bnb-4bit,0.5673,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq3_xxs,0.5584,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_q2_k,0.5444,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq2_m,0.4972,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,arcee-ai/Llama-3.1-SuperNova-Lite,0.4844,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq2_xxs,0.346,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,aisingapore/Llama-SEA-LION-v3-8B,0.3302,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq1_s,0.3142,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,llama31_8b_instruct_iq1_m,0.2849,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,meta-llama/Llama-3.1-8B,0.2614,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,unsloth/Llama-3.1-8B,0.2614,0.1459,0.0106,0.0647
llama31_8b_instruct_q2_k_xl,microsoft/UserLM-8b,0.2531,0.1459,0.0106,0.0647
